"盒幅锅龋","螟沥家疙","斥/岿/老","雀瞒","版档","困档","盲荐矫阿","TN(Х/L)","TP(Х/L)"
"3008B40","措没达1","2017/08/28","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:25","2.093","0.033"
"3008B40","措没达1","2017/09/04","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:40","1.165","0.031"
"3008B40","措没达1","2017/09/04","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:45","1.144","0.022"
"3008B40","措没达1","2017/09/04","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:50","1.960","0.034"
"3008B60","措没达2","2017/09/07","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","12:50","1.970","0.072"
"3008B50","措没达3","2017/09/07","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","13:15","1.953","0.052"
"3008B10","措没达4","2017/09/07","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","10:55","2.475","0.046"
"3008B30","措没达5(措没龋)","2017/09/07","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","11:55","3.186","0.058"
"3008B20","措没达6","2017/09/07","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:30","2.381","0.058"
"3008B60","措没达2","2017/09/07","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","12:50","2.850","0.078"
"3008B50","措没达3","2017/09/07","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","13:15","1.916","0.044"
"3008B10","措没达4","2017/09/07","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","10:55","2.749","0.036"
"3008B30","措没达5(措没龋)","2017/09/07","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","11:55","3.189","0.075"
"3008B20","措没达6","2017/09/07","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:30","2.881","0.054"
"3008B60","措没达2","2017/09/07","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","12:50","2.730","0.032"
"3008B50","措没达3","2017/09/07","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","13:15","1.826","0.040"
"3008B10","措没达4","2017/09/07","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","10:55","3.048","0.041"
"3008B30","措没达5(措没龋)","2017/09/07","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","11:55","2.421","0.036"
"3008B20","措没达6","2017/09/07","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:30","3.282","0.058"
"3008B40","措没达1","2017/09/11","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:40","1.106","0.030"
"3008B40","措没达1","2017/09/11","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:45","1.145","0.029"
"3008B40","措没达1","2017/09/11","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:50","1.874","0.032"
"3008B40","措没达1","2017/09/18","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:25","0.977","0.018"
"3008B40","措没达1","2017/09/18","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:30","1.024","0.023"
"3008B40","措没达1","2017/09/18","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:35","0.966","0.019"
"3008B40","措没达1","2017/09/25","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:45","1.102","0.014"
"3008B40","措没达1","2017/09/25","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:50","1.113","0.014"
"3008B40","措没达1","2017/09/25","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:55","1.185","0.012"
"3008B40","措没达1","2017/10/10","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:40","1.280","0.029"
"3008B40","措没达1","2017/10/10","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:45","1.215","0.023"
"3008B40","措没达1","2017/10/10","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:50","1.146","0.025"
"3008B60","措没达2","2017/10/11","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","12:00","2.420","0.042"
"3008B50","措没达3","2017/10/11","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","12:20","2.223","0.038"
"3008B10","措没达4","2017/10/11","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","10:45","2.247","0.045"
"3008B30","措没达5(措没龋)","2017/10/11","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","11:30","2.353","0.035"
"3008B20","措没达6","2017/10/11","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:10","2.290","0.035"
"3008B60","措没达2","2017/10/11","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","12:00","2.904","0.059"
"3008B50","措没达3","2017/10/11","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","12:20","2.148","0.043"
"3008B10","措没达4","2017/10/11","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","10:45","2.123","0.037"
"3008B30","措没达5(措没龋)","2017/10/11","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","11:30","2.105","0.033"
"3008B20","措没达6","2017/10/11","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:10","1.978","0.025"
"3008B60","措没达2","2017/10/11","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","12:00","2.594","0.036"
"3008B50","措没达3","2017/10/11","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","12:20","2.138","0.029"
"3008B10","措没达4","2017/10/11","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","10:45","2.341","0.034"
"3008B30","措没达5(措没龋)","2017/10/11","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","11:30","2.178","0.034"
"3008B20","措没达6","2017/10/11","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:10","2.155","0.045"
"3008B40","措没达1","2017/10/16","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:55","1.201","0.021"
"3008B40","措没达1","2017/10/16","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:00","1.235","0.026"
"3008B40","措没达1","2017/10/16","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:05","1.161","0.017"
"3008B40","措没达1","2017/10/23","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:15","1.237","0.025"
"3008B40","措没达1","2017/10/23","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:20","1.238","0.021"
"3008B40","措没达1","2017/10/23","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:25","1.227","0.025"
"3008B40","措没达1","2017/10/30","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:45","1.215","0.032"
"3008B40","措没达1","2017/10/30","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:50","1.157","0.034"
"3008B40","措没达1","2017/10/30","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:55","1.175","0.037"
"3008B40","措没达1","2017/11/06","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:20","1.220","0.024"
"3008B40","措没达1","2017/11/06","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:25","1.189","0.029"
"3008B40","措没达1","2017/11/06","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:30","1.177","0.039"
"3008B60","措没达2","2017/11/09","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","12:35","2.319","0.030"
"3008B50","措没达3","2017/11/09","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","00:00","2.380","0.018"
"3008B10","措没达4","2017/11/09","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","10:55","2.216","0.025"
"3008B30","措没达5(措没龋)","2017/11/09","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","12:10","2.368","0.017"
"3008B20","措没达6","2017/11/09","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:50","2.270","0.020"
"3008B60","措没达2","2017/11/09","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","12:35","2.405","0.014"
"3008B50","措没达3","2017/11/09","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","00:00","2.291","0.017"
"3008B10","措没达4","2017/11/09","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","10:55","2.135","0.029"
"3008B30","措没达5(措没龋)","2017/11/09","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","12:10","2.402","0.016"
"3008B20","措没达6","2017/11/09","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:50","2.168","0.015"
"3008B60","措没达2","2017/11/09","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","12:35","3.043","0.028"
"3008B50","措没达3","2017/11/09","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","00:00","2.494","0.015"
"3008B10","措没达4","2017/11/09","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","10:55","2.142","0.039"
"3008B30","措没达5(措没龋)","2017/11/09","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","12:10","2.180","0.019"
"3008B20","措没达6","2017/11/09","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:50","2.382","0.023"
"3008B40","措没达1","2017/11/13","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:50","1.165","0.014"
"3008B40","措没达1","2017/11/13","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:55","1.110","0.011"
"3008B40","措没达1","2017/11/13","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:00","1.178","0.024"
"3008B40","措没达1","2017/11/20","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:45","1.273","0.021"
"3008B40","措没达1","2017/11/20","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:50","1.270","0.017"
"3008B40","措没达1","2017/11/20","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:55","1.283","0.018"
"3008B40","措没达1","2017/11/27","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:35","1.179","0.007"
"3008B40","措没达1","2017/11/27","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:40","1.168","0.011"
"3008B40","措没达1","2017/11/27","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:45","1.129","0.018"
"3008B40","措没达1","2017/12/04","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:05","1.237","0.007"
"3008B40","措没达1","2017/12/04","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:10","1.266","0.009"
"3008B40","措没达1","2017/12/04","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:15","1.221","0.008"
"3008B60","措没达2","2017/12/07","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","13:00","2.239","0.016"
"3008B50","措没达3","2017/12/07","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","13:15","2.061","0.016"
"3008B10","措没达4","2017/12/07","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","11:30","1.966","0.010"
"3008B30","措没达5(措没龋)","2017/12/07","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","12:25","1.978","0.019"
"3008B20","措没达6","2017/12/07","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:55","1.968","0.015"
"3008B60","措没达2","2017/12/07","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","13:00","2.133","0.017"
"3008B50","措没达3","2017/12/07","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","13:15","2.098","0.016"
"3008B10","措没达4","2017/12/07","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","11:30","2.110","0.016"
"3008B30","措没达5(措没龋)","2017/12/07","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","12:25","1.874","0.035"
"3008B20","措没达6","2017/12/07","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:55","2.132","0.025"
"3008B60","措没达2","2017/12/07","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","13:00","2.458","0.040"
"3008B50","措没达3","2017/12/07","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","13:15","2.099","0.016"
"3008B10","措没达4","2017/12/07","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","11:30","2.121","0.027"
"3008B30","措没达5(措没龋)","2017/12/07","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","12:25","1.908","0.015"
"3008B20","措没达6","2017/12/07","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:55","2.165","0.025"
"3008B40","措没达1","2017/12/11","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:00","1.663","0.010"
"3008B40","措没达1","2017/12/11","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:05","1.668","0.011"
"3008B40","措没达1","2017/12/11","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:10","1.600","0.013"
"3008B40","措没达1","2017/12/18","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:50","1.478","0.008"
"3008B40","措没达1","2017/12/18","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:55","1.415","0.007"
"3008B40","措没达1","2017/12/18","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:00","1.525","0.011"
"3008B40","措没达1","2017/12/26","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:40","1.210","0.009"
"3008B40","措没达1","2017/12/26","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:45","1.203","0.007"
"3008B40","措没达1","2017/12/26","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:50","1.194","0.007"
