"盒幅锅龋","螟沥家疙","斥/岿/老","雀瞒","版档","困档","盲荐矫阿","TN(Х/L)","TP(Х/L)"
"3008B30","措没达5(措没龋)","2023/02/01","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","11:10","2.928","0.015"
"3008B20","措没达6","2023/02/01","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:40","2.860","0.016"
"3008B40","措没达1","2023/02/06","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:10","1.457","0.008"
"3008B40","措没达1","2023/02/06","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:15","1.411","0.008"
"3008B40","措没达1","2023/02/06","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:20","1.444","0.008"
"3008B40","措没达1","2023/02/13","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:20","1.369","0.006"
"3008B40","措没达1","2023/02/13","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:25","1.379","0.006"
"3008B40","措没达1","2023/02/13","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:30","1.389","0.006"
"3008B40","措没达1","2023/02/20","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:00","1.415","0.006"
"3008B40","措没达1","2023/02/20","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:05","1.425","0.009"
"3008B40","措没达1","2023/02/20","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:10","1.407","0.009"
"3008B40","措没达1","2023/02/27","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:05","1.356","0.005"
"3008B40","措没达1","2023/02/27","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:10","1.347","0.005"
"3008B40","措没达1","2023/02/27","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:15","1.349","0.004"
"3008B40","措没达1","2023/03/06","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:20","1.367","0.008"
"3008B40","措没达1","2023/03/06","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:25","1.385","0.007"
"3008B40","措没达1","2023/03/06","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:30","1.390","0.007"
"3008B60","措没达2","2023/03/07","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","10:50","1.979","0.027"
"3008B50","措没达3","2023/03/07","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","11:05","2.080","0.015"
"3008B10","措没达4","2023/03/07","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","12:45","2.314","0.020"
"3008B30","措没达5(措没龋)","2023/03/07","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","11:50","2.125","0.016"
"3008B20","措没达6","2023/03/07","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","12:15","2.304","0.016"
"3008B60","措没达2","2023/03/07","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","10:50","1.984","0.023"
"3008B50","措没达3","2023/03/07","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","11:05","1.866","0.014"
"3008B10","措没达4","2023/03/07","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","12:45","2.339","0.020"
"3008B30","措没达5(措没龋)","2023/03/07","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","11:50","1.910","0.012"
"3008B20","措没达6","2023/03/07","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","12:15","2.299","0.015"
"3008B60","措没达2","2023/03/07","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","10:50","1.848","0.020"
"3008B50","措没达3","2023/03/07","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","11:05","1.948","0.012"
"3008B10","措没达4","2023/03/07","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","12:45","2.568","0.017"
"3008B30","措没达5(措没龋)","2023/03/07","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","11:50","2.107","0.012"
"3008B20","措没达6","2023/03/07","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","12:15","2.225","0.017"
"3008B40","措没达1","2023/03/13","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:20","1.359","0.004"
"3008B40","措没达1","2023/03/13","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:25","1.381","0.005"
"3008B40","措没达1","2023/03/13","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:30","1.405","0.005"
"3008B40","措没达1","2023/03/20","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:50","1.499","0.008"
"3008B40","措没达1","2023/03/20","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:55","1.505","0.009"
"3008B40","措没达1","2023/03/20","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:00","1.510","0.009"
"3008B40","措没达1","2023/03/27","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:35","1.403","0.011"
"3008B40","措没达1","2023/03/27","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:40","1.472","0.010"
"3008B40","措没达1","2023/03/27","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:45","1.456","0.009"
"3008B40","措没达1","2023/04/03","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:40","1.410","0.014"
"3008B40","措没达1","2023/04/03","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:45","1.522","0.015"
"3008B40","措没达1","2023/04/03","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:50","1.457","0.014"
"3008B60","措没达2","2023/04/04","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","10:08","2.202","0.012"
"3008B50","措没达3","2023/04/04","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","10:30","2.405","0.012"
"3008B10","措没达4","2023/04/04","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","12:00","2.586","0.018"
"3008B30","措没达5(措没龋)","2023/04/04","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","11:10","2.523","0.014"
"3008B20","措没达6","2023/04/04","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:28","2.451","0.014"
"3008B60","措没达2","2023/04/04","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","10:08","2.391","0.010"
"3008B50","措没达3","2023/04/04","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","10:30","2.216","0.011"
"3008B10","措没达4","2023/04/04","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","12:00","2.880","0.019"
"3008B30","措没达5(措没龋)","2023/04/04","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","11:10","2.576","0.011"
"3008B20","措没达6","2023/04/04","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:28","2.749","0.014"
"3008B60","措没达2","2023/04/04","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","10:08","2.533","0.009"
"3008B50","措没达3","2023/04/04","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","10:30","2.429","0.013"
"3008B10","措没达4","2023/04/04","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","12:00","2.492","0.014"
"3008B30","措没达5(措没龋)","2023/04/04","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","11:10","2.536","0.009"
"3008B20","措没达6","2023/04/04","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:28","2.680","0.014"
"3008B40","措没达1","2023/04/10","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:10","1.330","0.012"
"3008B40","措没达1","2023/04/10","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:15","1.297","0.014"
"3008B40","措没达1","2023/04/10","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:20","1.291","0.013"
"3008B40","措没达1","2023/04/17","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:20","1.302","0.013"
"3008B40","措没达1","2023/04/17","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:25","1.346","0.014"
"3008B40","措没达1","2023/04/17","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:30","1.342","0.010"
"3008B40","措没达1","2023/04/24","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:55","1.428","0.005"
"3008B40","措没达1","2023/04/24","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:00","1.344","0.008"
"3008B40","措没达1","2023/04/24","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:05","1.381","0.003"
"3008B40","措没达1","2023/05/02","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:05","1.324","0.011"
"3008B40","措没达1","2023/05/02","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:10","1.332","0.010"
"3008B40","措没达1","2023/05/02","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:15","1.398","0.007"
"3008B40","措没达1","2023/05/08","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:30","1.306","0.006"
"3008B40","措没达1","2023/05/08","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:35","1.202","0.008"
"3008B40","措没达1","2023/05/08","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:40","1.421","0.011"
"3008B60","措没达2","2023/05/09","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","09:50","3.099","0.010"
"3008B50","措没达3","2023/05/09","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","10:00","3.270","0.016"
"3008B10","措没达4","2023/05/09","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","11:15","3.651","0.033"
"3008B30","措没达5(措没龋)","2023/05/09","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","10:30","3.127","0.014"
"3008B20","措没达6","2023/05/09","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","10:50","2.750","0.024"
"3008B60","措没达2","2023/05/09","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","09:50","3.362","0.011"
"3008B50","措没达3","2023/05/09","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","10:00","2.865","0.013"
"3008B10","措没达4","2023/05/09","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","11:15","3.648","0.032"
"3008B30","措没达5(措没龋)","2023/05/09","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","10:30","3.157","0.017"
"3008B20","措没达6","2023/05/09","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","10:50","2.882","0.017"
"3008B60","措没达2","2023/05/09","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","09:50","3.039","0.010"
"3008B50","措没达3","2023/05/09","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","10:00","3.126","0.012"
"3008B10","措没达4","2023/05/09","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","11:15","3.631","0.033"
"3008B30","措没达5(措没龋)","2023/05/09","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","10:30","3.375","0.010"
"3008B20","措没达6","2023/05/09","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","10:50","3.133","0.011"
"3008B40","措没达1","2023/05/15","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:00","1.421","0.010"
"3008B40","措没达1","2023/05/15","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:05","1.562","0.007"
"3008B40","措没达1","2023/05/15","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:10","1.581","0.014"
"3008B40","措没达1","2023/05/22","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:20","1.338","0.011"
"3008B40","措没达1","2023/05/22","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:25","1.327","0.008"
"3008B40","措没达1","2023/05/22","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:30","1.451","0.009"
"3008B40","措没达1","2023/05/30","5雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:55","1.220","0.019"
"3008B40","措没达1","2023/05/30","5雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:00","1.120","0.012"
"3008B40","措没达1","2023/05/30","5雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:05","1.356","0.010"
"3008B40","措没达1","2023/06/05","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:55","1.276","0.011"
"3008B40","措没达1","2023/06/05","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:00","1.379","0.007"
"3008B40","措没达1","2023/06/05","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","14:05","1.461","0.007"
"3008B40","措没达1","2023/06/12","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:40","1.291","0.011"
"3008B40","措没达1","2023/06/12","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:45","2.008","0.014"
"3008B40","措没达1","2023/06/12","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:50","1.278","0.015"
"3008B60","措没达2","2023/06/15","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","10:10","3.316","0.009"
"3008B50","措没达3","2023/06/15","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","10:20","2.857","0.008"
"3008B10","措没达4","2023/06/15","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","11:53","3.652","0.018"
"3008B30","措没达5(措没龋)","2023/06/15","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","11:00","3.325","0.016"
"3008B20","措没达6","2023/06/15","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:20","3.300","0.018"
"3008B60","措没达2","2023/06/15","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","10:10","3.287","0.009"
"3008B50","措没达3","2023/06/15","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","10:20","3.135","0.013"
"3008B10","措没达4","2023/06/15","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","11:53","3.513","0.018"
"3008B30","措没达5(措没龋)","2023/06/15","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","11:00","3.507","0.017"
"3008B20","措没达6","2023/06/15","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:20","3.783","0.022"
"3008B60","措没达2","2023/06/15","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","10:10","3.286","0.007"
"3008B50","措没达3","2023/06/15","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","10:20","3.228","0.012"
"3008B10","措没达4","2023/06/15","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","11:53","3.411","0.018"
"3008B30","措没达5(措没龋)","2023/06/15","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","11:00","3.748","0.015"
"3008B20","措没达6","2023/06/15","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:20","3.802","0.013"
"3008B40","措没达1","2023/06/19","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:20","1.134","0.016"
"3008B40","措没达1","2023/06/19","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:25","1.156","0.019"
"3008B40","措没达1","2023/06/19","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:30","1.396","0.014"
"3008B40","措没达1","2023/06/26","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:30","1.186","0.013"
"3008B40","措没达1","2023/06/26","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:35","1.249","0.012"
"3008B40","措没达1","2023/06/26","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:40","1.450","0.008"
"3008B40","措没达1","2023/07/03","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:45","1.203","0.006"
"3008B40","措没达1","2023/07/03","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:50","1.113","0.008"
"3008B40","措没达1","2023/07/03","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:55","1.510","0.006"
"3008B60","措没达2","2023/07/05","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","10:30","3.503","0.017"
"3008B50","措没达3","2023/07/05","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","10:43","3.309","0.033"
"3008B10","措没达4","2023/07/05","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","12:15","3.691","0.049"
"3008B30","措没达5(措没龋)","2023/07/05","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","11:17","3.102","0.026"
"3008B20","措没达6","2023/07/05","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","11:40","3.368","0.038"
"3008B60","措没达2","2023/07/05","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","10:30","3.327","0.016"
"3008B50","措没达3","2023/07/05","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","10:43","3.376","0.012"
"3008B10","措没达4","2023/07/05","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","12:15","3.576","0.052"
"3008B30","措没达5(措没龋)","2023/07/05","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","11:17","3.292","0.022"
"3008B20","措没达6","2023/07/05","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","11:40","3.796","0.058"
"3008B60","措没达2","2023/07/05","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","10:30","3.654","0.010"
"3008B50","措没达3","2023/07/05","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","10:43","3.644","0.045"
"3008B10","措没达4","2023/07/05","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","12:15","3.762","0.049"
"3008B30","措没达5(措没龋)","2023/07/05","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","11:17","3.369","0.011"
"3008B20","措没达6","2023/07/05","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","11:40","3.305","0.024"
"3008B40","措没达1","2023/07/10","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:25","1.155","0.023"
"3008B40","措没达1","2023/07/10","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:30","1.568","0.021"
"3008B40","措没达1","2023/07/10","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:35","1.822","0.017"
"3008B40","措没达1","2023/07/26","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:20","1.505","0.020"
"3008B40","措没达1","2023/07/26","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:30","1.813","0.049"
"3008B40","措没达1","2023/07/26","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:40","1.580","0.037"
"3008B40","措没达1","2023/07/31","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","12:55","1.258","0.021"
"3008B40","措没达1","2023/07/31","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:00","1.767","0.031"
"3008B40","措没达1","2023/07/31","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:05","1.736","0.042"
"3008B60","措没达2","2023/08/02","1雀瞒 惑摸何","127∑29'5.4""","36∑28'37""","10:00","3.404","0.044"
"3008B50","措没达3","2023/08/02","1雀瞒 惑摸何","127∑30'23.8""","36∑30'43.2""","10:15","3.275","0.044"
"3008B10","措没达4","2023/08/02","1雀瞒 惑摸何","127∑38'8.4""","36∑22'18.5""","15:00","3.129","0.052"
"3008B30","措没达5(措没龋)","2023/08/02","1雀瞒 惑摸何","127∑33'9.3""","36∑25'59.2""","10:50","3.065","0.047"
"3008B20","措没达6","2023/08/02","1雀瞒 惑摸何","127∑33'25.1""","36∑23'18.6""","13:50","3.105","0.052"
"3008B60","措没达2","2023/08/02","1雀瞒 吝摸何","127∑29'5.4""","36∑28'37""","10:00","3.122","0.058"
"3008B50","措没达3","2023/08/02","1雀瞒 吝摸何","127∑30'23.8""","36∑30'43.2""","10:15","3.980","0.032"
"3008B10","措没达4","2023/08/02","1雀瞒 吝摸何","127∑38'8.4""","36∑22'18.5""","15:00","3.374","0.044"
"3008B30","措没达5(措没龋)","2023/08/02","1雀瞒 吝摸何","127∑33'9.3""","36∑25'59.2""","10:50","3.230","0.051"
"3008B20","措没达6","2023/08/02","1雀瞒 吝摸何","127∑33'25.1""","36∑23'18.6""","13:50","3.220","0.054"
"3008B60","措没达2","2023/08/02","1雀瞒 窍摸何","127∑29'5.4""","36∑28'37""","10:00","3.467","0.016"
"3008B50","措没达3","2023/08/02","1雀瞒 窍摸何","127∑30'23.8""","36∑30'43.2""","10:15","3.805","0.053"
"3008B10","措没达4","2023/08/02","1雀瞒 窍摸何","127∑38'8.4""","36∑22'18.5""","15:00","3.311","0.054"
"3008B30","措没达5(措没龋)","2023/08/02","1雀瞒 窍摸何","127∑33'9.3""","36∑25'59.2""","10:50","3.308","0.053"
"3008B20","措没达6","2023/08/02","1雀瞒 窍摸何","127∑33'25.1""","36∑23'18.6""","13:50","3.367","0.052"
"3008B40","措没达1","2023/08/07","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:30","1.220","0.023"
"3008B40","措没达1","2023/08/07","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:35","1.372","0.031"
"3008B40","措没达1","2023/08/07","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:40","1.765","0.039"
"3008B40","措没达1","2023/08/14","2雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:35","1.013","0.034"
"3008B40","措没达1","2023/08/14","2雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:40","1.720","0.037"
"3008B40","措没达1","2023/08/14","2雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:45","1.091","0.034"
"3008B40","措没达1","2023/08/21","3雀瞒 惑摸何","127∑29'44""","36∑22'16""","14:50","1.038","0.029"
"3008B40","措没达1","2023/08/21","3雀瞒 吝摸何","127∑29'44""","36∑22'16""","14:55","1.906","0.029"
"3008B40","措没达1","2023/08/21","3雀瞒 窍摸何","127∑29'44""","36∑22'16""","15:00","1.887","0.038"
"3008B40","措没达1","2023/08/28","4雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:25","1.171","0.038"
"3008B40","措没达1","2023/08/28","4雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:30","1.711","0.033"
"3008B40","措没达1","2023/08/28","4雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:35","1.878","0.052"
"3008B40","措没达1","2023/09/04","1雀瞒 惑摸何","127∑29'44""","36∑22'16""","13:10","0.887","0.030"
"3008B40","措没达1","2023/09/04","1雀瞒 吝摸何","127∑29'44""","36∑22'16""","13:15","1.586","0.021"
"3008B40","措没达1","2023/09/04","1雀瞒 窍摸何","127∑29'44""","36∑22'16""","13:20","1.631","0.046"
